family,condition,temperature_bin,cycle,capacity_test_mAh,temperature_mean_C,temperature_min_C,temperature_max_C,full_discharge_mAh,total_rows,soc_start,soc_end,soh,replicate_index,replicate_count,new_relative_path,file_size_bytes
random,Urban,30-35C,319,1299.8,29.746802,29.6,30.0,1293.9,9786,1,0,0.87836194,1,1,random\30-35C\random_urban_cycle319_cap1299p8mAh.csv,496705
random,Urban,30-35C,319,1302.6,29.399031,29.3,29.8,1299.0,11665,1,0,0.88473816,1,1,random\30-35C\random_urban_cycle319_cap1302p6mAh.csv,596641
random,Urban,30-35C,319,1321.0,30.062465,29.9,30.5,1315.5,10116,1,0,0.8896222,1,1,random\30-35C\random_urban_cycle319_cap1321p0mAh.csv,507390
random,Urban,30-35C,319,1329.0,29.964989,29.8,30.3,1322.6,8803,1,0,0.89937064,1,1,random\30-35C\random_urban_cycle319_cap1329p0mAh.csv,449557
random,Urban,30-35C,319,1339.5,30.085845,30.0,30.3,1333.6,8428,1,0,0.90153453,1,1,random\30-35C\random_urban_cycle319_cap1339p5mAh.csv,423513
random,Urban,30-35C,321,1302.3,30.106265,30.0,30.5,1296.2,9465,1,0,0.87127852,1,1,random\30-35C\random_urban_cycle321_cap1302p3mAh.csv,475287
random,Urban,30-35C,323,1255.9,32.555913,32.5,32.8,1249.4,10654,1,0,0.85336685,1,1,random\30-35C\random_urban_cycle323_cap1255p9mAh.csv,545930
random,Urban,30-35C,323,1260.3,33.036966,32.8,33.4,1252.0,7331,1,0,0.85974487,1,1,random\30-35C\random_urban_cycle323_cap1260p3mAh.csv,365449
random,Urban,30-35C,323,1287.5,33.391766,33.3,33.5,1283.5,7214,1,0,0.87650623,1,1,random\30-35C\random_urban_cycle323_cap1287p5mAh.csv,370620
random,Urban,30-35C,323,1301.7,33.154081,33.1,33.4,1296.3,10732,1,0,0.87857721,1,1,random\30-35C\random_urban_cycle323_cap1301p7mAh.csv,549716
random,Urban,30-35C,324,1255.5,32.909322,32.8,33.1,1251.3,7584,1,0,0.86040296,1,1,random\30-35C\random_urban_cycle324_cap1255p5mAh.csv,379868
random,Urban,30-35C,324,1258.1,32.978191,32.8,33.3,1249.0,6635,1,0,0.8574252,1,1,random\30-35C\random_urban_cycle324_cap1258p1mAh.csv,339083
random,Urban,30-35C,324,1258.4,32.943762,32.7,33.3,1251.8,6917,1,0,0.86150476,1,1,random\30-35C\random_urban_cycle324_cap1258p4mAh.csv,352196
random,Urban,30-35C,324,1264.3,33.279005,33.2,33.6,1257.3,8483,1,0,0.85535485,1,1,random\30-35C\random_urban_cycle324_cap1264p3mAh.csv,435447
random,Urban,30-35C,324,1266.1,32.579695,32.5,33.0,1260.4,9830,1,0,0.86152695,1,1,random\30-35C\random_urban_cycle324_cap1266p1mAh.csv,500652
random,Urban,30-35C,324,1271.1,32.832608,32.7,33.3,1262.4,8133,1,0,0.85896743,1,1,random\30-35C\random_urban_cycle324_cap1271p1mAh.csv,411163
random,Urban,30-35C,324,1273.1,32.562056,32.4,32.9,1270.5,8871,1,0,0.86470149,1,1,random\30-35C\random_urban_cycle324_cap1273p1mAh.csv,452839
random,Urban,30-35C,324,1295.3,33.132772,33.0,33.7,1289.3,9615,1,0,0.87231463,1,1,random\30-35C\random_urban_cycle324_cap1295p3mAh.csv,485528
random,Urban,30-35C,324,1305.7,33.107904,32.9,33.5,1301.3,7287,1,0,0.8836029,1,1,random\30-35C\random_urban_cycle324_cap1305p7mAh.csv,370807
random,Urban,30-35C,324,1320.7,33.124225,33.0,33.4,1315.9,12586,1,0,0.88888141,1,1,random\30-35C\random_urban_cycle324_cap1320p7mAh.csv,642318
random,Urban,30-35C,326,1273.2,33.145952,33.0,33.5,1265.9,9795,1,0,0.85180973,1,1,random\30-35C\random_urban_cycle326_cap1273p2mAh.csv,495828
random,Urban,30-35C,332,1207.9,32.75382,32.7,33.1,1200.3,8547,1,0,0.82075151,1,1,random\30-35C\random_urban_cycle332_cap1207p9mAh.csv,437739
random,Urban,30-35C,332,1209.6,33.12908,33.0,33.3,1201.6,5557,1,0,0.82894737,1,1,random\30-35C\random_urban_cycle332_cap1209p6mAh.csv,280675
random,Urban,30-35C,332,1210.0,33.044632,33.0,33.3,1205.1,8989,1,0,0.8246439,1,1,random\30-35C\random_urban_cycle332_cap1210p0mAh.csv,451540
random,Urban,30-35C,332,1216.7,33.060375,32.9,33.4,1211.4,7306,1,0,0.8329568,1,1,random\30-35C\random_urban_cycle332_cap1216p7mAh.csv,368149
random,Urban,30-35C,332,1218.6,33.415774,33.3,33.7,1214.6,8698,1,0,0.82443678,1,1,random\30-35C\random_urban_cycle332_cap1218p6mAh.csv,447915
random,Urban,30-35C,332,1221.1,33.040205,32.8,33.4,1215.3,6452,1,0,0.82517908,1,1,random\30-35C\random_urban_cycle332_cap1221p1mAh.csv,325764
random,Urban,30-35C,332,1225.9,33.406843,33.2,33.9,1217.8,7131,1,0,0.82016458,1,1,random\30-35C\random_urban_cycle332_cap1225p9mAh.csv,361906
random,Urban,30-35C,332,1227.2,32.772436,32.5,33.1,1224.6,7234,1,0,0.83352578,1,1,random\30-35C\random_urban_cycle332_cap1227p2mAh.csv,363635
random,Urban,30-35C,332,1228.9,32.693441,32.6,33.0,1224.1,9743,1,0,0.83621394,1,1,random\30-35C\random_urban_cycle332_cap1228p9mAh.csv,497558
random,Urban,30-35C,332,1233.8,33.452962,33.2,34.2,1226.4,6905,1,0,0.83072987,1,1,random\30-35C\random_urban_cycle332_cap1233p8mAh.csv,353898
random,Urban,30-35C,332,1246.2,33.496582,33.4,33.6,1246.1,11264,1,0,0.84838995,1,1,random\30-35C\random_urban_cycle332_cap1246p2mAh.csv,582888
random,Urban,30-35C,332,1255.3,33.274841,33.1,33.7,1252.0,9122,1,0,0.84537679,1,1,random\30-35C\random_urban_cycle332_cap1255p3mAh.csv,468838
random,Urban,30-35C,332,1265.7,33.315037,33.2,33.6,1262.7,9603,1,0,0.85427916,1,1,random\30-35C\random_urban_cycle332_cap1265p7mAh.csv,489963
random,Urban,30-35C,332,1275.4,33.268505,33.1,33.9,1268.5,6236,1,0,0.86309806,1,1,random\30-35C\random_urban_cycle332_cap1275p4mAh.csv,320855
random,Urban,30-35C,332,1291.4,33.315968,33.2,33.6,1285.6,8185,1,0,0.86916139,1,1,random\30-35C\random_urban_cycle332_cap1291p4mAh.csv,415866
random,Congested,40C,286,1491.2,40.543297,40.4,40.8,1477.1,16396,1,0,1.0040399,1,1,random\40C\random_congested_cycle286_cap1491p2mAh.csv,836902
random,Congested,40C,290,1450.7,40.530923,40.4,40.9,1439.4,14727,1,0,0.97677081,1,1,random\40C\random_congested_cycle290_cap1450p7mAh.csv,752870
random,Congested,40C,294,1413.8,40.514555,40.4,40.9,1405.0,18358,1,0,0.95192567,1,1,random\40C\random_congested_cycle294_cap1413p8mAh.csv,934179
random,Congested,40C,296,1474.2,40.269426,40.2,40.6,1458.5,20998,1,0,1.0056621,1,1,random\40C\random_congested_cycle296_cap1474p2mAh.csv,1059892
random,Congested,40C,296,1480.1,39.892295,39.8,40.1,1466.9,16302,1,0,1.0057077,1,1,random\40C\random_congested_cycle296_cap1480p1mAh.csv,833798
random,Congested,40C,297,1468.6,40.233864,40.2,40.4,1455.4,16640,1,0,1.0064419,1,1,random\40C\random_congested_cycle297_cap1468p6mAh.csv,846701
random,Congested,40C,297,1469.2,40.145608,40.1,40.5,1455.3,17100,1,0,1.0058191,1,1,random\40C\random_congested_cycle297_cap1469p2mAh.csv,873546
random,Congested,40C,297,1475.4,40.240691,40.2,40.5,1460.8,15018,1,0,1.0055203,1,1,random\40C\random_congested_cycle297_cap1475p4mAh.csv,765077
random,Congested,40C,297,1475.9,39.831983,39.7,40.1,1463.4,15896,1,0,1.0042869,1,1,random\40C\random_congested_cycle297_cap1475p9mAh.csv,814829
random,Congested,40C,297,1480.8,40.864513,40.8,41.0,1468.7,18432,1,0,1.0081013,1,1,random\40C\random_congested_cycle297_cap1480p8mAh.csv,943861
random,Congested,40C,297,1481.8,39.761957,39.7,40.0,1469.6,16392,1,0,1.0064525,1,1,random\40C\random_congested_cycle297_cap1481p8mAh.csv,836920
random,Congested,40C,297,1483.7,40.635436,40.5,40.9,1469.3,17217,1,0,1.0037886,1,1,random\40C\random_congested_cycle297_cap1483p7mAh.csv,879701
random,Congested,40C,297,1488.2,40.123278,40.0,40.4,1475.2,15259,1,0,1.0056764,1,1,random\40C\random_congested_cycle297_cap1488p2mAh.csv,782714
random,Congested,40C,297,1491.2,40.326151,40.2,40.5,1480.0,17013,1,0,1.0091358,1,1,random\40C\random_congested_cycle297_cap1491p2mAh.csv,869233
random,Congested,40C,297,1495.2,40.431216,40.3,40.8,1482.7,15178,1,0,1.0069365,1,1,random\40C\random_congested_cycle297_cap1495p2mAh.csv,783306
random,Congested,40C,297,1495.6,40.561816,40.5,40.8,1484.2,16245,1,0,1.0094492,1,1,random\40C\random_congested_cycle297_cap1495p6mAh.csv,825426
random,Congested,40C,297,1499.6,40.482986,40.4,40.7,1486.8,19349,1,0,1.0092879,1,1,random\40C\random_congested_cycle297_cap1499p6mAh.csv,987241
random,Congested,40C,299,1377.0,40.525355,40.4,40.9,1371.0,17172,1,0,0.92714786,1,1,random\40C\random_congested_cycle299_cap1377p0mAh.csv,873230
random,Congested,40C,299,1500.2,40.441897,40.4,40.7,1484.4,21665,1,0,1.0036797,1,1,random\40C\random_congested_cycle299_cap1500p2mAh.csv,1101291
random,Congested,40C,300,1434.8,40.306965,40.2,40.6,1425.0,15219,1,0,0.97878436,1,1,random\40C\random_congested_cycle300_cap1434p8mAh.csv,767041
random,Congested,40C,300,1438.1,39.856591,39.8,40.0,1427.3,18404,1,0,0.97716926,1,1,random\40C\random_congested_cycle300_cap1438p1mAh.csv,939125
random,Congested,40C,301,1429.9,40.134799,40.1,40.4,1419.1,16242,1,0,0.97891422,1,1,random\40C\random_congested_cycle301_cap1429p9mAh.csv,832451
random,Congested,40C,301,1430.0,40.20235,40.1,40.4,1419.3,19531,1,0,0.97998904,1,1,random\40C\random_congested_cycle301_cap1430p0mAh.csv,992958
random,Congested,40C,301,1433.9,39.842242,39.7,40.2,1424.3,16363,1,0,0.97570768,1,1,random\40C\random_congested_cycle301_cap1433p9mAh.csv,831322
random,Congested,40C,301,1435.0,40.214277,40.1,40.4,1423.6,15809,1,0,0.97798678,1,1,random\40C\random_congested_cycle301_cap1435p0mAh.csv,810601
random,Congested,40C,301,1442.1,40.59682,40.5,40.8,1430.4,20724,1,0,0.97564441,1,1,random\40C\random_congested_cycle301_cap1442p1mAh.csv,1060419
random,Congested,40C,301,1447.3,39.783263,39.7,40.0,1438.0,16096,1,0,0.98301976,1,1,random\40C\random_congested_cycle301_cap1447p3mAh.csv,817928
random,Congested,40C,301,1449.0,40.125928,40.0,40.4,1439.4,15470,1,0,0.97918638,1,1,random\40C\random_congested_cycle301_cap1449p0mAh.csv,791955
random,Congested,40C,301,1450.2,40.842477,40.7,40.9,1440.4,18723,1,0,0.98726939,1,1,random\40C\random_congested_cycle301_cap1450p2mAh.csv,954864
random,Congested,40C,301,1459.3,40.346478,40.3,40.5,1451.8,13273,1,0,0.98754822,1,1,random\40C\random_congested_cycle301_cap1459p3mAh.csv,684846
random,Congested,40C,301,1460.1,40.410456,40.3,40.7,1449.6,17273,1,0,0.98329854,1,1,random\40C\random_congested_cycle301_cap1460p1mAh.csv,885521
random,Congested,40C,301,1463.3,40.547256,40.5,40.8,1453.7,14830,1,0,0.98764849,1,1,random\40C\random_congested_cycle301_cap1463p3mAh.csv,755485
random,Congested,40C,301,1467.1,40.457829,40.4,40.6,1457.2,20559,1,0,0.98741419,1,1,random\40C\random_congested_cycle301_cap1467p1mAh.csv,1041729
random,Congested,40C,303,1456.5,40.434135,40.4,40.7,1446.0,20797,1,0,0.97444303,1,1,random\40C\random_congested_cycle303_cap1456p5mAh.csv,1060323
random,Congested,40C,304,1344.4,40.594182,40.5,41.1,1337.1,13338,1,0,0.90519795,1,1,random\40C\random_congested_cycle304_cap1344p4mAh.csv,678056
random,Congested,40C,304,1395.4,40.318253,40.2,40.6,1387.0,16332,1,0,0.95190668,1,1,random\40C\random_congested_cycle304_cap1395p4mAh.csv,823891
random,Congested,40C,304,1397.7,39.916468,39.8,40.2,1389.9,14252,1,0,0.94971801,1,1,random\40C\random_congested_cycle304_cap1397p7mAh.csv,728276
random,Congested,40C,304,1427.4,40.839896,40.7,40.9,1415.6,19556,1,0,0.97174757,1,1,random\40C\random_congested_cycle304_cap1427p4mAh.csv,1002135
random,Congested,40C,304,1443.9,40.542887,40.4,40.8,1435.5,18311,1,0,0.97455454,1,1,random\40C\random_congested_cycle304_cap1443p9mAh.csv,922738
random,Congested,40C,305,1393.3,39.857268,39.7,40.2,1387.2,13573,1,0,0.94808111,1,1,random\40C\random_congested_cycle305_cap1393p3mAh.csv,693837
random,Congested,40C,305,1393.5,40.196506,40.1,40.6,1386.8,14398,1,0,0.95399466,1,1,random\40C\random_congested_cycle305_cap1393p5mAh.csv,730572
random,Congested,40C,305,1394.4,40.23752,40.2,40.4,1387.9,15365,1,0,0.95031691,1,1,random\40C\random_congested_cycle305_cap1394p4mAh.csv,788879
random,Congested,40C,305,1396.1,40.233743,40.2,40.4,1387.9,17639,1,0,0.95675713,1,1,random\40C\random_congested_cycle305_cap1396p1mAh.csv,890439
random,Congested,40C,305,1402.9,40.614208,40.5,40.9,1394.5,18553,1,0,0.94912388,1,1,random\40C\random_congested_cycle305_cap1402p9mAh.csv,950578
random,Congested,40C,305,1411.0,40.142733,40.0,40.4,1405.7,14909,1,0,0.95350723,1,1,random\40C\random_congested_cycle305_cap1411p0mAh.csv,763216
random,Congested,40C,305,1411.1,39.746453,39.7,40.0,1403.2,19467,1,0,0.95843238,1,1,random\40C\random_congested_cycle305_cap1411p1mAh.csv,988538
random,Congested,40C,305,1425.1,40.448893,40.3,40.9,1416.3,15493,1,0,0.95972793,1,1,random\40C\random_congested_cycle305_cap1425p1mAh.csv,785574
random,Congested,40C,305,1425.9,40.314515,40.2,40.5,1418.2,19400,1,0,0.96494552,1,1,random\40C\random_congested_cycle305_cap1425p9mAh.csv,990993
random,Congested,40C,305,1434.1,40.492252,40.4,40.7,1426.6,17553,1,0,0.96520393,1,1,random\40C\random_congested_cycle305_cap1434p1mAh.csv,898615
random,Congested,40C,307,1417.3,40.520687,40.4,40.8,1411.5,13801,1,0,0.94821703,1,1,random\40C\random_congested_cycle307_cap1417p3mAh.csv,704463
random,Congested,40C,309,1312.4,40.559703,40.5,41.0,1306.7,16150,1,0,0.88365203,1,1,random\40C\random_congested_cycle309_cap1312p4mAh.csv,830500
random,Congested,40C,309,1361.2,40.296787,40.2,40.6,1354.6,18925,1,0,0.9285763,1,1,random\40C\random_congested_cycle309_cap1361p2mAh.csv,958468
random,Congested,40C,309,1362.1,39.917581,39.8,40.2,1356.9,13458,1,0,0.9255283,1,1,random\40C\random_congested_cycle309_cap1362p1mAh.csv,687510
random,Congested,40C,309,1387.9,40.855652,40.8,41.0,1381.6,17250,1,0,0.9448567,1,1,random\40C\random_congested_cycle309_cap1387p9mAh.csv,883509
random,Congested,40C,309,1400.8,40.577007,40.5,40.9,1394.3,15744,1,0,0.94546436,1,1,random\40C\random_congested_cycle309_cap1400p8mAh.csv,795590
random,Congested,40C,310,1355.1,39.83022,39.7,40.3,1349.3,16489,1,0,0.92208764,1,1,random\40C\random_congested_cycle310_cap1355p1mAh.csv,837771
random,Congested,40C,310,1357.0,40.131089,40.0,40.5,1349.6,19904,1,0,0.92900664,1,1,random\40C\random_congested_cycle310_cap1357p0mAh.csv,1013144
random,Congested,40C,310,1359.0,40.218993,40.2,40.4,1353.5,16464,1,0,0.92619096,1,1,random\40C\random_congested_cycle310_cap1359p0mAh.csv,842195
random,Congested,40C,310,1360.1,40.261073,40.2,40.4,1353.4,13867,1,0,0.93208607,1,1,random\40C\random_congested_cycle310_cap1360p1mAh.csv,696466
random,Congested,40C,310,1365.5,40.629732,40.5,40.9,1360.2,16151,1,0,0.92382112,1,1,random\40C\random_congested_cycle310_cap1365p5mAh.csv,823361
random,Congested,40C,310,1374.8,39.803184,39.7,40.1,1369.2,13727,1,0,0.93377708,1,1,random\40C\random_congested_cycle310_cap1374p8mAh.csv,694999
random,Congested,40C,310,1374.9,40.129857,40.0,40.4,1369.9,16378,1,0,0.92911204,1,1,random\40C\random_congested_cycle310_cap1374p9mAh.csv,836200
random,Congested,40C,310,1390.8,40.408948,40.3,40.8,1384.9,18428,1,0,0.93662873,1,1,random\40C\random_congested_cycle310_cap1390p8mAh.csv,937335
random,Congested,40C,310,1392.6,40.35266,40.3,40.6,1387.2,14265,1,0,0.9424105,1,1,random\40C\random_congested_cycle310_cap1392p6mAh.csv,734658
random,Congested,40C,310,1401.0,40.482132,40.4,40.7,1395.7,18480,1,0,0.94292637,1,1,random\40C\random_congested_cycle310_cap1401p0mAh.csv,939234
random,Congested,40C,312,1380.8,40.456017,40.4,40.8,1374.3,20010,1,0,0.92379742,1,1,random\40C\random_congested_cycle312_cap1380p8mAh.csv,1008040
random,Congested,40C,314,1276.8,40.616983,40.5,41.1,1270.2,16840,1,0,0.8596822,1,1,random\40C\random_congested_cycle314_cap1276p8mAh.csv,853220
random,Congested,40C,314,1330.0,40.348607,40.3,40.7,1322.5,15255,1,0,0.90729245,1,1,random\40C\random_congested_cycle314_cap1330p0mAh.csv,768423
random,Congested,40C,314,1330.6,39.950868,39.9,40.2,1324.1,13415,1,0,0.90412448,1,1,random\40C\random_congested_cycle314_cap1330p6mAh.csv,669785
random,Congested,40C,314,1352.0,40.869418,40.8,41.0,1347.8,16575,1,0,0.92041664,1,1,random\40C\random_congested_cycle314_cap1352p0mAh.csv,849059
random,Congested,40C,314,1367.9,40.573629,40.5,40.9,1361.6,18467,1,0,0.92325864,1,1,random\40C\random_congested_cycle314_cap1367p9mAh.csv,938031
random,Congested,40C,315,1322.1,40.198934,40.1,40.6,1315.9,16880,1,0,0.90511399,1,1,random\40C\random_congested_cycle315_cap1322p1mAh.csv,862541
random,Congested,40C,315,1325.1,39.844661,39.8,40.2,1319.6,17886,1,0,0.90167392,1,1,random\40C\random_congested_cycle315_cap1325p1mAh.csv,906416
random,Congested,40C,315,1326.8,40.305391,40.2,40.5,1321.8,12409,1,0,0.90926535,1,1,random\40C\random_congested_cycle315_cap1326p8mAh.csv,627417
random,Congested,40C,315,1327.1,40.267532,40.2,40.5,1321.5,15609,1,0,0.90445035,1,1,random\40C\random_congested_cycle315_cap1327p1mAh.csv,794661
random,Congested,40C,315,1330.3,40.645854,40.6,41.0,1324.4,16221,1,0,0.90000677,1,1,random\40C\random_congested_cycle315_cap1330p3mAh.csv,824529
random,Congested,40C,315,1339.5,40.189097,40.1,40.6,1333.9,12886,1,0,0.90518989,1,1,random\40C\random_congested_cycle315_cap1339p5mAh.csv,654090
random,Congested,40C,315,1340.0,39.746245,39.7,40.1,1334.0,20346,1,0,0.9101406,1,1,random\40C\random_congested_cycle315_cap1340p0mAh.csv,1026288
random,Congested,40C,315,1357.2,40.454033,40.4,40.9,1350.3,17791,1,0,0.91400094,1,1,random\40C\random_congested_cycle315_cap1357p2mAh.csv,899663
random,Congested,40C,315,1365.9,40.371661,40.3,40.7,1358.5,15971,1,0,0.92434188,1,1,random\40C\random_congested_cycle315_cap1365p9mAh.csv,816290
random,Congested,40C,315,1376.3,40.521984,40.4,40.7,1373.1,15934,1,0,0.92630233,1,1,random\40C\random_congested_cycle315_cap1376p3mAh.csv,804693
random,Congested,40C,317,1347.6,40.541881,40.4,40.9,1340.9,14627,1,0,0.9015856,1,1,random\40C\random_congested_cycle317_cap1347p6mAh.csv,740456
random,Congested,40C,319,1290.6,39.947301,39.9,40.3,1285.0,13765,1,0,0.87694503,1,1,random\40C\random_congested_cycle319_cap1290p6mAh.csv,692288
random,Congested,40C,319,1293.8,40.34534,40.3,40.7,1288.3,15697,1,0,0.88259772,1,1,random\40C\random_congested_cycle319_cap1293p8mAh.csv,797460
random,Congested,40C,319,1321.9,40.891155,40.8,41.0,1317.7,16642,1,0,0.89992511,1,1,random\40C\random_congested_cycle319_cap1321p9mAh.csv,850604
random,Congested,40C,319,1334.2,40.62203,40.5,41.0,1327.1,14099,1,0,0.90051296,1,1,random\40C\random_congested_cycle319_cap1334p2mAh.csv,716595
random,Congested,40C,320,1290.7,40.203799,40.1,40.5,1285.4,18715,1,0,0.88361744,1,1,random\40C\random_congested_cycle320_cap1290p7mAh.csv,947889
random,Congested,40C,320,1291.6,40.303604,40.2,40.5,1287.5,15204,1,0,0.88514254,1,1,random\40C\random_congested_cycle320_cap1291p6mAh.csv,771515
random,Congested,40C,320,1292.5,40.273561,40.2,40.6,1288.0,17058,1,0,0.88086962,1,1,random\40C\random_congested_cycle320_cap1292p5mAh.csv,863453
random,Congested,40C,320,1296.0,39.852978,39.8,40.2,1291.3,17409,1,0,0.88187262,1,1,random\40C\random_congested_cycle320_cap1296p0mAh.csv,878132
random,Congested,40C,320,1297.2,40.70539,40.6,41.0,1291.1,12448,1,0,0.87761315,1,1,random\40C\random_congested_cycle320_cap1297p2mAh.csv,632048
random,Congested,40C,320,1305.3,40.2074,40.1,40.5,1301.1,12852,1,0,0.88207866,1,1,random\40C\random_congested_cycle320_cap1305p3mAh.csv,649902
random,Congested,40C,320,1309.8,39.790105,39.7,40.1,1304.8,18080,1,0,0.88962847,1,1,random\40C\random_congested_cycle320_cap1309p8mAh.csv,916111
random,Congested,40C,320,1327.0,40.457384,40.4,40.8,1322.6,17158,1,0,0.89366287,1,1,random\40C\random_congested_cycle320_cap1327p0mAh.csv,871466
random,Congested,40C,320,1336.6,40.395402,40.3,40.7,1330.9,14464,1,0,0.90451377,1,1,random\40C\random_congested_cycle320_cap1336p6mAh.csv,743368
random,Congested,40C,320,1346.5,40.525635,40.4,40.8,1343.3,15994,1,0,0.90624579,1,1,random\40C\random_congested_cycle320_cap1346p5mAh.csv,807678
random,Congested,40C,322,1307.2,40.526574,40.4,41.0,1302.0,17156,1,0,0.87455677,1,1,random\40C\random_congested_cycle322_cap1307p2mAh.csv,865122
random,Congested,40C,324,1254.1,40.003189,39.9,40.3,1248.7,12449,1,0,0.85214378,1,1,random\40C\random_congested_cycle324_cap1254p1mAh.csv,614320
random,Congested,40C,324,1259.1,40.377548,40.3,40.7,1253.9,18493,1,0,0.85892626,1,1,random\40C\random_congested_cycle324_cap1259p1mAh.csv,930087
random,Congested,40C,324,1291.2,40.922362,40.9,41.1,1287.7,18795,1,0,0.87902512,1,1,random\40C\random_congested_cycle324_cap1291p2mAh.csv,947960
random,Congested,40C,324,1302.1,40.654788,40.6,41.0,1297.3,13910,1,0,0.87884719,1,1,random\40C\random_congested_cycle324_cap1302p1mAh.csv,704158
random,Congested,40C,325,1255.8,40.331005,40.2,40.5,1253.4,12282,1,0,0.8558577,1,1,random\40C\random_congested_cycle325_cap1255p8mAh.csv,631433
random,Congested,40C,325,1256.3,40.317983,40.3,40.5,1254.0,14781,1,0,0.86095121,1,1,random\40C\random_congested_cycle325_cap1256p3mAh.csv,748540
random,Congested,40C,325,1258.2,40.251932,40.2,40.6,1255.1,13951,1,0,0.86136784,1,1,random\40C\random_congested_cycle325_cap1258p2mAh.csv,710435
random,Congested,40C,325,1262.6,40.726082,40.6,41.0,1259.2,14232,1,0,0.85420472,1,1,random\40C\random_congested_cycle325_cap1262p6mAh.csv,723569
random,Congested,40C,325,1266.9,39.913703,39.8,40.3,1263.0,13530,1,0,0.86207131,1,1,random\40C\random_congested_cycle325_cap1266p9mAh.csv,677474
random,Congested,40C,325,1269.8,40.211888,40.1,40.5,1263.8,14982,1,0,0.85808893,1,1,random\40C\random_congested_cycle325_cap1269p8mAh.csv,756184
random,Congested,40C,325,1276.1,39.835747,39.7,40.2,1274.0,14513,1,0,0.86673912,1,1,random\40C\random_congested_cycle325_cap1276p1mAh.csv,733830
random,Congested,40C,325,1296.6,40.524152,40.4,41.0,1290.8,14852,1,0,0.87319011,1,1,random\40C\random_congested_cycle325_cap1296p6mAh.csv,756288
random,Congested,40C,325,1308.8,40.434507,40.3,40.7,1304.7,12102,1,0,0.88570075,1,1,random\40C\random_congested_cycle325_cap1308p8mAh.csv,621880
random,Congested,40C,325,1322.2,40.555974,40.5,40.8,1318.4,14966,1,0,0.88989097,1,1,random\40C\random_congested_cycle325_cap1322p2mAh.csv,755432
random,Congested,40C,327,1271.0,40.556875,40.5,41.0,1268.4,15898,1,0,0.85033786,1,1,random\40C\random_congested_cycle327_cap1271p0mAh.csv,806727
random,Highway,40C,286,1491.2,40.579444,40.4,41.0,1466.0,6869,1,0,1.0040399,1,1,random\40C\random_highway_cycle286_cap1491p2mAh.csv,360881
random,Highway,40C,290,1450.7,40.711204,40.4,41.2,1434.6,5480,1,0,0.97677081,1,1,random\40C\random_highway_cycle290_cap1450p7mAh.csv,290408
random,Highway,40C,294,1413.8,40.926372,40.4,41.4,1397.6,4645,1,0,0.95192567,1,1,random\40C\random_highway_cycle294_cap1413p8mAh.csv,242968
